"","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR","1:Fo'","1:ETR-F.","1:qP","1:qN","1:qL","1:NPQ","1:Y (NO)","1:Y (NPQ)","1:Fo","1:Fm","1:Fv/Fm","date","id","treatment","RLC_start","RLC_end","RLC","Respirometry","wet_weight_g","whole_anemone","Fv_Fm","note"
"962","24-05-26",18:32:18,"F",766,"122",154,25,0.208,2.2,103,0.84,0.627,-0.085,0.529,-0.136,0.917,-0.125,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","24-05-26",18:32:38,"F",767,"119",148,45,0.196,3.7,104,0.84,0.659,0.064,0.576,-0.101,0.895,-0.091,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","24-05-26",18:32:58,"F",768,"116",142,66,0.183,5.1,100,0.84,0.619,0.106,0.534,-0.063,0.872,-0.055,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","24-05-26",18:33:18,"F",769,"118",138,91,0.145,5.5,96,0.84,0.476,0.106,0.387,-0.036,0.887,-0.032,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","24-05-26",18:33:38,"F",770,"117",141,127,0.17,9.1,102,0.84,0.615,0.17,0.536,-0.057,0.88,-0.05,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","24-05-26",18:33:58,"F",771,"125",142,192,0.12,9.7,103,0.84,0.436,0.17,0.359,-0.063,0.94,-0.06,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","24-05-26",18:34:18,"F",772,"118",129,288,0.085,10.3,87,0.84,0.262,0.106,0.193,0.031,0.887,0.028,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","24-05-26",18:34:38,"F",773,"109",119,424,0.084,15,87,0.84,0.313,0.319,0.25,0.118,0.82,0.096,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","24-05-26",18:34:58,"F",774,"103",114,635,0.096,25.6,86,0.84,0.393,0.404,0.328,0.167,0.774,0.13,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","24-05-26",18:35:18,"F",775,"106",112,829,0.054,18.8,84,0.84,0.214,0.404,0.17,0.188,0.797,0.149,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","24-05-26",18:35:38,"F",776,"101",107,1160,0.056,27.3,77,0.84,0.2,0.362,0.152,0.243,0.759,0.185,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","24-05-26",18:35:58,"F",777,"90",93,1513,0.032,20.3,72,0.84,0.143,0.553,0.114,0.43,0.677,0.291,86,133,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","24-05-26",18:36:06,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","24-05-26",18:38:37,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","24-05-26",18:38:37,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.401, ETRmPot: - 382.150 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","24-05-26",18:38:37,"REG2",NA,"#1: alpha: 0.026, ETRm: 13.591, Ik: 513.917   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","24-05-26",18:38:38,"FO",778,"150",208,0,0.279,0,0,0.84,0,0,0,0,0,0,150,208,0.279,"26Apr2024","PP(A)_13","PP_A_1_mgL",778,790,"complete","complete",0.85,"yes",0.279,"weird RLC, healthy"
"979","24-05-26",18:38:58,"F",779,"214",249,25,0.141,1.5,196,0.84,0.66,0.086,0.604,-0.165,1.029,-0.17,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","24-05-26",18:39:18,"F",780,"220",248,45,0.113,2.1,191,0.84,0.491,0.017,0.426,-0.161,1.058,-0.171,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","24-05-26",18:39:38,"F",781,"215",239,66,0.1,2.8,171,0.84,0.353,-0.172,0.281,-0.13,1.034,-0.134,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","24-05-26",18:39:58,"F",782,"189",212,91,0.108,4.1,161,0.84,0.451,0.121,0.384,-0.019,0.909,-0.017,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","24-05-26",18:40:18,"F",783,"190",209,126,0.091,4.8,158,0.84,0.373,0.121,0.31,-0.005,0.913,-0.004,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","24-05-26",18:40:38,"F",784,"180",194,192,0.072,5.8,145,0.84,0.286,0.155,0.23,0.072,0.865,0.063,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","24-05-26",18:40:58,"F",785,"161",164,288,0.018,2.2,123,0.84,0.073,0.293,0.056,0.268,0.774,0.208,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","24-05-26",18:41:18,"F",786,"147",153,424,0.039,6.9,111,0.84,0.143,0.276,0.108,0.359,0.707,0.254,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","24-05-26",18:41:38,"F",787,"259",275,634,0.058,15.4,212,0.84,0.254,-0.086,0.208,-0.244,1.245,-0.303,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","24-05-26",18:41:58,"F",788,"186",192,829,0.031,10.8,138,0.84,0.111,0.069,0.082,0.083,0.894,0.075,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","24-05-26",18:42:18,"F",789,"188",198,1159,0.051,24.8,159,0.84,0.256,0.328,0.217,0.051,0.904,0.045,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","24-05-26",18:42:38,"F",790,"191",192,1511,0.005,3.2,139,0.84,0.019,0.086,0.014,0.083,0.918,0.077,150,208,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","24-05-26",18:42:46,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","24-05-26",18:44:05,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","24-05-26",18:44:06,"FO",791,"0",0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","24-05-26",18:44:26,"F",792,"0",0,25,0,0,0,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","24-05-26",18:44:46,"F",793,"0",0,45,0,0,0,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","24-05-26",18:45:06,"F",794,"12",28,66,0,0,12,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","24-05-26",18:45:26,"F",795,"23",30,91,0,0,2,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","24-05-26",18:45:46,"F",796,"0",0,127,0,0,0,0.84,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","24-05-26",18:45:51,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","24-05-26",18:48:02,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","24-05-26",18:48:02,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 12.459 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","24-05-26",18:48:02,"REG2",NA,"#1: alpha: 0.053, ETRm: 17.353, Ik: 327.621   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","24-05-26",18:48:03,"FO",797,"372",446,0,0.166,0,0,0.84,0,0,0,0,0,0,372,446,0.166,"26Apr2024","PP(A)_14","PP_A_1_mgL",797,809,"complete","complete",1.67,"yes",0.166,"healthy"
"1004","24-05-26",18:48:23,"F",798,"377",478,25,0.211,2.2,306,0.84,0.587,-1.324,0.476,-0.067,0.845,-0.056,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","24-05-26",18:48:43,"F",799,"380",472,45,0.195,3.7,293,0.84,0.514,-1.419,0.396,-0.055,0.852,-0.047,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","24-05-26",18:49:03,"F",800,"372",445,66,0.164,4.5,268,0.84,0.412,-1.392,0.297,0.002,0.834,0.002,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","24-05-26",18:49:23,"F",801,"331",390,91,0.151,5.8,253,0.84,0.431,-0.851,0.329,0.144,0.742,0.107,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","24-05-26",18:49:43,"F",802,"307",355,127,0.135,7.2,213,0.84,0.338,-0.919,0.235,0.256,0.688,0.177,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","24-05-26",18:50:03,"F",803,"267",305,192,0.125,10.1,197,0.84,0.352,-0.459,0.26,0.462,0.599,0.276,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","24-05-26",18:50:23,"F",804,"261",283,288,0.078,9.4,179,0.84,0.212,-0.405,0.145,0.576,0.585,0.337,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","24-05-26",18:50:43,"F",805,"209",228,424,0.083,14.8,161,0.84,0.284,0.095,0.219,0.956,0.469,0.448,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","24-05-26",18:51:03,"F",806,"211",225,634,0.062,16.5,157,0.84,0.206,0.081,0.153,0.982,0.473,0.465,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","24-05-26",18:51:23,"F",807,"203",213,828,0.047,16.3,145,0.84,0.147,0.081,0.105,1.094,0.455,0.498,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","24-05-26",18:51:43,"F",808,"197",203,1159,0.03,14.6,142,0.84,0.098,0.176,0.071,1.197,0.442,0.528,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","24-05-26",18:52:03,"F",809,"197",204,1511,0.034,21.6,136,0.84,0.103,0.081,0.071,1.186,0.442,0.524,372,446,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","24-05-26",18:52:11,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","24-05-26",18:54:26,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","24-05-26",18:54:26,"REG1",NA,"#1: alpha: 0.126, ETRm: 37.933, Ik: 302.249   ( beta: 0.022, ETRmPot: 62.279 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","24-05-26",18:54:26,"REG2",NA,"#1: alpha: 0.108, ETRm: 36.870, Ik: 341.154   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","24-05-26",18:54:28,"FO",810,"78",182,0,0.571,0,0,0.84,0,0,0,0,0,0,78,182,0.571,"26Apr2024","PP(A)_15","PP_A_1_mgL",810,822,"complete","complete",0.85,"yes",0.571,"bleached"
"1021","24-05-26",18:54:48,"F",811,"129",216,25,0.403,4.2,114,0.84,0.853,0.019,0.754,-0.157,0.709,-0.112,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","24-05-26",18:55:08,"F",812,"124",190,45,0.347,6.6,103,0.84,0.759,0.163,0.63,-0.042,0.681,-0.028,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","24-05-26",18:55:28,"F",813,"105",163,66,0.356,9.9,90,0.84,0.795,0.298,0.681,0.117,0.577,0.067,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","24-05-26",18:55:48,"F",814,"132",178,91,0.258,9.9,99,0.84,0.582,0.24,0.437,0.022,0.725,0.017,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","24-05-26",18:56:08,"F",815,"128",171,127,0.251,13.4,102,0.84,0.623,0.337,0.496,0.064,0.703,0.046,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","24-05-26",18:56:28,"F",816,"134",172,192,0.221,17.8,98,0.84,0.514,0.288,0.376,0.058,0.736,0.043,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","24-05-26",18:56:48,"F",817,"108",135,288,0.2,24.2,76,0.84,0.458,0.433,0.322,0.348,0.593,0.207,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","24-05-26",18:57:08,"F",818,"110",132,424,0.167,29.7,76,0.84,0.393,0.462,0.272,0.379,0.604,0.229,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","24-05-26",18:57:28,"F",819,"112",130,634,0.138,36.7,74,0.84,0.321,0.462,0.212,0.4,0.615,0.247,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","24-05-26",18:57:48,"F",820,"128",144,828,0.111,38.6,83,0.84,0.262,0.413,0.17,0.264,0.703,0.186,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","24-05-26",18:58:08,"F",821,"136",147,1160,0.075,36.5,80,0.84,0.164,0.356,0.096,0.238,0.747,0.178,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","24-05-26",18:58:28,"F",822,"120",127,1512,0.055,34.9,66,0.84,0.115,0.413,0.063,0.433,0.659,0.286,78,182,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","24-05-26",18:58:35,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","24-05-26",19:01:00,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","24-05-26",19:01:00,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 0.003 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","24-05-26",19:01:00,"REG2",NA,"#1: alpha: 0.050, ETRm: 1624.259, Ik: 32610.861   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","24-05-26",19:01:01,"FO",823,"86",157,0,0.452,0,0,0.84,0,0,0,0,0,0,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","24-05-26",19:01:21,"F",824,"176",239,25,0.264,2.8,144,0.84,0.663,-0.338,0.542,-0.343,1.121,-0.385,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","24-05-26",19:01:41,"F",825,"181",220,45,0.177,3.3,138,0.84,0.476,-0.155,0.363,-0.286,1.153,-0.33,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","24-05-26",19:02:01,"F",826,"178",213,66,0.164,4.5,136,0.84,0.455,-0.085,0.348,-0.263,1.134,-0.298,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","24-05-26",19:02:21,"F",827,"174",205,91,0.151,5.8,131,0.84,0.419,-0.042,0.315,-0.234,1.108,-0.259,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","24-05-26",19:02:41,"F",828,"154",178,127,0.135,7.2,115,0.84,0.381,0.113,0.285,-0.118,0.981,-0.116,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","24-05-26",19:03:01,"F",829,"150",172,192,0.128,10.3,110,0.84,0.355,0.127,0.26,-0.087,0.955,-0.083,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","24-05-26",19:03:21,"F",830,"155",173,288,0.104,12.6,111,0.84,0.29,0.127,0.208,-0.092,0.987,-0.091,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","24-05-26",19:03:41,"F",831,"145",159,424,0.088,15.7,99,0.84,0.233,0.155,0.159,-0.013,0.924,-0.012,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","24-05-26",19:04:01,"F",832,"127",127,634,0,0,66,0.84,0,0.141,0,0.236,0.809,0.191,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","24-05-26",19:04:21,"F",833,"111",138,829,0.196,68.2,67,0.84,0.38,0,0.229,0.138,0.707,0.097,86,157,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","24-05-26",19:04:29,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","24-05-26",19:04:32,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","24-05-26",19:04:32,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 15.917 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","24-05-26",19:04:32,"REG2",NA,"#1: alpha: 0.104, ETRm: 21.213, Ik: 204.611   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","24-05-26",19:04:33,"FO",834,"111",235,0,0.528,0,0,0.84,0,0,0,0,0,0,111,235,0.528,"26Apr2024","PP(A)_16","PP_A_10_mgL",834,846,"complete","complete",3.07,"yes",0.528,"healthy"
"1053","24-05-26",19:04:53,"F",835,"145",225,25,0.356,3.7,117,0.84,0.741,0.129,0.598,0.044,0.617,0.027,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","24-05-26",19:05:13,"F",836,"148",220,45,0.327,6.2,115,0.84,0.686,0.153,0.533,0.068,0.63,0.043,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","24-05-26",19:05:33,"F",837,"152",217,66,0.3,8.3,115,0.84,0.637,0.177,0.482,0.083,0.647,0.053,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","24-05-26",19:05:53,"F",838,"150",208,91,0.279,10.7,108,0.84,0.58,0.194,0.418,0.13,0.638,0.083,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","24-05-26",19:06:13,"F",839,"156",198,126,0.212,11.2,110,0.84,0.477,0.29,0.336,0.187,0.664,0.124,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","24-05-26",19:06:33,"F",840,"159",193,192,0.176,14.2,109,0.84,0.405,0.323,0.278,0.218,0.677,0.147,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","24-05-26",19:06:53,"F",841,"162",188,288,0.138,16.7,114,0.84,0.351,0.403,0.247,0.25,0.689,0.173,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","24-05-26",19:07:13,"F",842,"182",204,424,0.108,19.2,123,0.84,0.272,0.347,0.184,0.152,0.774,0.118,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","24-05-26",19:07:33,"F",843,"200",216,634,0.074,19.7,127,0.84,0.18,0.282,0.114,0.088,0.851,0.075,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","24-05-26",19:07:53,"F",844,"196",207,828,0.053,18.4,118,0.84,0.124,0.282,0.075,0.135,0.834,0.113,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","24-05-26",19:08:13,"F",845,"175",184,1159,0.049,23.9,107,0.84,0.117,0.379,0.072,0.277,0.745,0.206,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","24-05-26",19:08:33,"F",846,"168",175,1511,0.04,25.4,103,0.84,0.097,0.419,0.059,0.343,0.715,0.245,111,235,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","24-05-26",19:08:41,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","24-05-26",19:17:31,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","24-05-26",19:17:31,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 14.086 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","24-05-26",19:17:31,"REG2",NA,"#1: alpha: 0.051, ETRm: 23.082, Ik: 450.619   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","24-05-26",19:17:33,"FO",847,"33",70,0,0.529,0,0,0.84,0,0,0,0,0,0,33,70,0.529,"26Apr2024","PP(A)_17","PP_A_10_mgL",847,859,"complete","complete",3.23,"yes",0.529,"healthy"
"1070","24-05-26",19:17:53,"F",848,"73",99,25,0.263,2.8,61,0.84,0.684,-0.027,0.572,-0.293,1.043,-0.306,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","24-05-26",19:18:13,"F",849,"72",94,45,0.234,4.4,57,0.84,0.595,0,0.471,-0.255,1.029,-0.263,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","24-05-26",19:18:33,"F",850,"65",84,66,0.226,6.3,53,0.84,0.613,0.162,0.5,-0.167,0.929,-0.155,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","24-05-26",19:18:53,"F",851,"65",81,91,0.198,7.6,50,0.84,0.516,0.162,0.397,-0.136,0.929,-0.127,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","24-05-26",19:19:13,"F",852,"65",80,127,0.188,10,48,0.84,0.469,0.135,0.346,-0.125,0.929,-0.117,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","24-05-26",19:19:33,"F",853,"64",73,192,0.123,9.9,46,0.84,0.333,0.27,0.239,-0.041,0.914,-0.037,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","24-05-26",19:19:53,"F",854,"65",71,288,0.085,10.3,45,0.84,0.231,0.297,0.16,-0.014,0.929,-0.014,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","24-05-26",19:20:12,"F",855,"57",62,424,0.081,14.4,37,0.84,0.2,0.324,0.13,0.129,0.814,0.105,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","24-05-26",19:20:32,"F",856,"66",72,634,0.083,22.1,44,0.84,0.214,0.243,0.143,-0.028,0.943,-0.026,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","24-05-26",19:20:52,"F",857,"76",80,828,0.05,17.4,42,0.84,0.105,-0.027,0.058,-0.125,1.086,-0.136,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","24-05-26",19:21:12,"F",858,"75",79,1160,0.051,24.8,42,0.84,0.108,0,0.06,-0.114,1.071,-0.122,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","24-05-26",19:21:32,"F",859,"73",76,1512,0.039,24.8,40,0.84,0.083,0.027,0.045,-0.079,1.043,-0.082,33,70,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","24-05-26",19:21:40,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","24-05-26",19:24:30,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
